applicant_id,age,gender,marital_status,num_dependents,education_level,state,residence_type,employment_type,work_experience_years,monthly_income_inr,bank_balance_avg_3m_inr,savings_rate_pct,upi_monthly_txn_count,upi_monthly_txn_value_inr,mobile_bill_ontime_pct,utility_bill_ontime_pct,gst_filed_regularly,credit_history_months,num_credit_accounts,has_credit_card,has_secured_loan,credit_mix_score,credit_utilization_pct,num_hard_inquiries_12m,num_missed_payments_24m,num_defaults,existing_active_loans,loan_purpose,loan_amount_requested_inr,loan_tenure_months,estimated_emi_inr,debt_to_income_ratio,credit_score,interest_rate_pct,loan_decision
BC00871,54,Female,Divorced,1,Below Secondary,Maharashtra,Rented,Business Owner,6,365891,135466,5.3,26,205829,55.3,69.6,1,43,4,1,1,3,13.6,0,4,1,0,Education Loan,2343316,48,60337,0.165,715,10.11,Conditionally Approved
BC00872,26,Male,Single,3,Below Secondary,Karnataka,Rented,Self-Employed,3,127138,120903,13.6,27,136393,99.5,69.9,1,39,6,1,1,3,42.2,1,0,1,4,Personal Loan,842644,180,9472,0.232,725,9.34,Conditionally Approved
BC00873,57,Female,Single,0,Post Graduate,Delhi,Rented,Salaried,1,104239,255692,28.5,31,146547,63.2,64.6,-1,27,0,1,1,2,30.3,1,0,0,1,Vehicle Loan,1589152,12,140304,1.394,743,11.88,Rejected
BC00874,53,Male,Married,3,Secondary,Punjab,Parental,Self-Employed,0,55149,56913,25.1,48,46049,80.6,32.5,1,9,1,1,0,1,17.8,1,0,1,4,Vehicle Loan,873837,24,40647,1.1,647,14.85,Rejected
BC00875,42,Male,Single,3,Post Graduate,Kerala,Rented,Unemployed,2,7803,4981,17.5,31,6888,95.4,98.0,-1,19,8,1,1,3,20.0,0,5,3,4,Education Loan,442776,12,39092,7.573,543,19.93,Rejected
BC00876,41,Male,Married,2,Graduate,Kerala,Rented,Salaried,9,120040,149803,12.9,26,70267,44.7,81.6,-1,31,11,1,1,3,11.2,2,2,0,3,Personal Loan,406440,120,5553,0.171,746,10.08,Conditionally Approved
BC00877,26,Male,Married,1,Graduate,Punjab,Owned,Business Owner,10,137051,63010,30.3,43,104106,90.6,77.5,1,25,2,1,0,1,24.6,1,0,0,1,Personal Loan,891618,24,41474,0.339,790,9.29,Approved
BC00878,26,Male,Single,2,Graduate,West Bengal,Rented,Salaried,4,30744,44998,14.8,41,19775,82.1,42.7,-1,5,5,0,0,1,4.9,1,2,0,5,Personal Loan,1011743,12,89325,3.719,690,12.04,Rejected
BC00879,24,Male,Single,1,Secondary,Uttar Pradesh,Rented,Self-Employed,6,54169,111540,20.2,37,39039,77.9,77.8,1,41,14,1,1,3,7.6,1,0,3,4,Vehicle Loan,4779124,84,81329,1.871,597,18.32,Rejected
BC00880,50,Male,Married,2,Graduate,Maharashtra,Rented,Salaried,0,163141,190820,6.8,34,52975,86.2,87.4,-1,3,6,1,1,3,46.0,2,0,0,1,Personal Loan,2357278,84,40115,0.277,838,8.13,Approved
BC00881,31,Male,Married,1,Higher Secondary,Karnataka,Parental,Self-Employed,4,60865,36730,16.2,31,21258,70.8,55.6,1,19,8,1,0,2,24.0,0,1,0,2,Personal Loan,1085340,24,50485,0.994,743,9.33,Rejected
BC00882,50,Male,Married,3,Below Secondary,Kerala,Parental,Gig Worker,5,52267,73920,20.2,36,58373,62.9,84.3,-1,49,4,1,0,2,36.8,0,1,0,5,Home Loan,3412079,12,301247,6.242,720,11.64,Rejected
BC00883,51,Female,Married,0,Higher Secondary,Tamil Nadu,Parental,Salaried,1,123746,286004,18.6,40,138367,72.4,93.5,-1,0,3,0,1,2,53.0,4,0,1,2,Business Loan,3524412,36,115051,1.011,626,12.69,Rejected
BC00884,44,Female,Married,2,Graduate,Telangana,Owned,Business Owner,10,379104,122118,2.7,34,263961,91.1,46.7,1,33,10,1,0,2,18.1,1,0,2,2,Home Loan,153021,60,3312,0.035,666,13.25,Rejected
BC00885,29,Female,Married,3,Higher Secondary,Kerala,Owned,Gig Worker,1,33474,10234,9.0,40,45610,95.1,55.9,-1,16,11,1,0,2,24.8,0,0,0,4,Home Loan,2061562,84,35083,1.646,749,10.74,Rejected
BC00886,23,Male,Married,2,Graduate,West Bengal,Owned,Freelancer,1,65705,67185,14.3,38,40693,96.1,61.1,-1,0,14,1,1,3,11.8,5,2,0,2,Personal Loan,50209,36,1639,0.177,700,9.12,Conditionally Approved
BC00887,51,Male,Single,0,Higher Secondary,Karnataka,Rented,Salaried,4,193298,251994,29.2,37,149795,62.6,85.3,-1,8,1,1,1,2,70.1,4,2,2,3,Home Loan,272071,240,2771,0.092,521,16.56,Rejected
BC00888,60,Female,Married,1,Post Graduate,Tamil Nadu,Rented,Salaried,5,139650,101633,33.3,29,164459,67.6,83.5,-1,113,2,0,0,0,18.7,2,1,0,3,Vehicle Loan,3856627,60,83468,0.705,761,10.77,Under Review
BC00889,57,Female,Married,2,Higher Secondary,Kerala,Parental,Salaried,6,182489,32490,22.2,31,217578,67.2,86.8,-1,29,14,0,0,1,26.4,0,2,1,4,Personal Loan,2953561,24,137385,0.862,644,14.92,Rejected
BC00890,56,Female,Divorced,1,Higher Secondary,West Bengal,Rented,Unemployed,0,12242,9019,22.8,31,16323,95.3,78.8,-1,235,4,1,1,3,3.4,1,1,0,1,Personal Loan,2508884,84,42695,3.896,839,8.15,Rejected
BC00891,44,Female,Single,0,Higher Secondary,Tamil Nadu,Owned,Freelancer,9,94211,128369,1.3,41,31549,71.6,81.3,-1,29,10,0,0,1,70.8,1,3,0,0,Vehicle Loan,3057446,180,34368,0.365,587,18.16,Under Review
BC00892,51,Female,Married,0,Below Secondary,Madhya Pradesh,Owned,Self-Employed,3,56198,18564,17.2,41,29252,75.3,72.7,1,31,14,0,0,1,25.6,0,0,0,1,Home Loan,266194,84,4530,0.17,787,9.4,Approved
BC00893,26,Female,Married,2,Post Graduate,Punjab,Owned,Gig Worker,3,56407,122747,22.5,45,60281,63.9,80.1,-1,19,12,1,0,2,27.1,2,0,0,1,Home Loan,2504082,48,64476,1.232,766,10.3,Rejected
BC00894,22,Female,Single,0,Graduate,Uttar Pradesh,Owned,Self-Employed,19,54553,92800,5.7,26,38506,94.7,31.5,1,14,1,1,0,1,16.3,2,0,2,1,Education Loan,2535702,84,43151,0.883,624,12.99,Rejected
BC00895,40,Female,Married,3,Graduate,Delhi,Owned,Business Owner,6,430392,585280,13.4,40,151616,68.2,98.0,1,11,12,0,0,1,36.5,1,0,2,1,Personal Loan,3647326,180,40998,0.107,623,15.98,Rejected
BC00896,48,Female,Single,1,Graduate,Kerala,Owned,Salaried,0,56778,91087,34.8,31,56991,66.7,93.0,-1,16,3,0,1,2,70.1,0,1,1,5,Personal Loan,57399,180,645,0.452,587,22.7,Under Review
BC00897,31,Male,Married,2,Graduate,Maharashtra,Rented,Gig Worker,7,15178,30384,12.0,32,11713,94.8,63.5,-1,24,0,1,0,1,6.0,2,3,0,0,Home Loan,2245814,24,104464,6.883,640,12.08,Rejected
BC00898,24,Male,Divorced,0,Post Graduate,Rajasthan,Rented,Salaried,0,179245,535031,4.0,28,132088,40.4,67.7,-1,8,3,0,0,1,8.8,0,0,0,5,Personal Loan,3491489,180,39247,0.358,730,11.75,Conditionally Approved
BC00899,35,Male,Single,3,Higher Secondary,Kerala,Owned,Gig Worker,0,25240,59260,20.6,43,15579,77.6,88.7,-1,10,6,0,0,1,29.6,2,4,0,2,Vehicle Loan,4907162,84,83507,3.705,672,14.32,Rejected
BC00900,26,Male,Married,0,Secondary,Karnataka,Rented,Gig Worker,2,36220,60381,28.4,34,11127,59.2,95.9,-1,12,14,0,1,2,14.9,0,0,2,1,Vehicle Loan,1084023,24,50423,1.53,709,9.53,Rejected
BC00901,50,Male,Married,0,Post Graduate,West Bengal,Parental,Business Owner,25,389933,910317,34.7,35,202310,98.2,82.3,0,23,13,1,1,3,9.0,0,0,0,3,Business Loan,443545,12,39160,0.139,846,7.99,Approved
BC00902,58,Male,Single,0,Post Graduate,Tamil Nadu,Rented,Salaried,0,50372,74457,16.9,47,43777,67.1,67.4,-1,42,11,1,0,2,2.3,1,1,3,4,Home Loan,350763,84,5969,0.516,555,17.91,Rejected
BC00903,22,Male,Married,0,Graduate,Karnataka,Company Provided,Salaried,5,86516,86657,13.6,27,54582,74.0,75.6,-1,77,2,0,1,1,59.4,1,0,3,4,Personal Loan,1105608,120,15105,0.406,517,22.58,Rejected
BC00904,35,Female,Married,2,Graduate,Madhya Pradesh,Rented,Salaried,0,45538,39148,12.6,34,61443,79.9,87.6,-1,13,9,0,0,1,45.7,0,0,0,5,Education Loan,3899182,60,84389,2.402,702,10.3,Rejected
BC00905,31,Male,Married,2,Higher Secondary,Uttar Pradesh,Company Provided,Salaried,6,88918,111902,9.8,40,41934,80.8,87.9,-1,8,7,1,1,3,27.7,0,1,1,5,Credit Card,3495906,180,39296,0.723,708,9.13,Under Review
BC00906,28,Male,Married,1,Post Graduate,Uttar Pradesh,Owned,Salaried,3,171045,18237,20.5,41,230981,86.4,77.2,-1,19,5,1,0,2,37.0,1,4,3,3,Home Loan,1614458,240,16445,0.184,470,22.21,Rejected
BC00907,46,Male,Single,2,Higher Secondary,Uttar Pradesh,Owned,Freelancer,5,64241,39391,23.8,39,50480,89.5,83.2,-1,89,5,1,0,2,43.1,2,1,1,1,Personal Loan,1971166,48,50755,0.868,706,9.28,Rejected
BC00908,64,Female,Married,2,Post Graduate,Karnataka,Rented,Self-Employed,1,118119,55155,24.6,40,74534,75.6,96.2,1,0,13,0,0,1,33.7,4,0,0,0,Home Loan,1716984,120,23457,0.199,724,11.88,Conditionally Approved
BC00909,25,Female,Single,3,Below Secondary,Uttar Pradesh,Company Provided,Salaried,6,192647,555785,9.6,38,128139,80.8,89.0,-1,45,14,0,0,1,21.5,0,0,1,2,Home Loan,4292154,180,48247,0.302,733,9.51,Conditionally Approved
BC00910,26,Male,Single,0,Secondary,Tamil Nadu,Parental,Salaried,27,198333,57132,20.8,27,138057,89.6,84.8,-1,25,0,1,1,2,40.3,2,5,0,4,Personal Loan,1627586,84,27697,0.24,643,15.46,Under Review
BC00911,46,Female,Divorced,0,Secondary,Delhi,Rented,Self-Employed,5,109283,169697,21.6,22,99215,90.4,77.0,0,7,4,1,0,2,28.2,0,0,0,2,Home Loan,4524220,24,210444,2.017,804,7.82,Rejected
BC00912,24,Male,Single,0,Post Graduate,Karnataka,Owned,Business Owner,3,172332,476874,33.7,40,124882,79.8,65.5,1,15,2,0,1,1,9.5,2,3,0,0,Business Loan,398249,120,5441,0.032,736,10.55,Conditionally Approved
BC00913,39,Female,Divorced,1,Graduate,Tamil Nadu,Rented,Self-Employed,12,108846,202650,4.1,34,117189,45.6,83.6,1,10,14,1,0,2,52.2,2,0,0,5,Vehicle Loan,4679199,240,47663,0.668,658,15.79,Under Review
BC00914,40,Female,Divorced,2,Post Graduate,Kerala,Owned,Freelancer,0,37927,58267,11.1,29,30729,73.1,93.6,-1,84,9,0,1,2,40.4,1,1,1,4,Home Loan,1036275,60,22428,1.119,652,14.61,Rejected
BC00915,53,Male,Married,2,Higher Secondary,Maharashtra,Owned,Self-Employed,6,135589,305710,10.0,34,149958,84.4,62.3,1,26,14,1,0,2,26.4,2,1,0,2,Home Loan,4248880,24,197637,1.531,786,10.6,Rejected
BC00916,40,Male,Married,1,Graduate,West Bengal,Owned,Unemployed,10,15243,17145,36.4,44,15629,87.1,79.6,-1,33,0,1,1,2,58.0,0,0,0,5,Education Loan,1460124,48,37596,4.107,666,12.99,Rejected
BC00917,32,Male,Married,2,Higher Secondary,Punjab,Rented,Freelancer,0,81630,54020,19.9,31,48435,82.0,38.4,-1,36,7,1,0,2,45.4,1,1,0,0,Home Loan,2582000,36,84287,1.033,725,10.23,Rejected
BC00918,21,Female,Married,1,Higher Secondary,Gujarat,Parental,Salaried,2,33556,85807,23.5,45,42795,84.3,97.6,-1,40,6,1,0,2,38.7,3,0,3,2,Vehicle Loan,1664340,48,42854,1.575,581,23.01,Rejected
BC00919,46,Female,Married,1,Graduate,Punjab,Owned,Freelancer,1,137035,36189,27.9,33,172497,67.8,66.0,-1,27,6,1,0,2,18.2,0,1,1,1,Personal Loan,3444020,120,47052,0.38,782,10.54,Conditionally Approved
BC00920,34,Male,Single,0,Higher Secondary,Kerala,Owned,Salaried,4,161570,394651,19.1,39,240218,98.5,79.0,-1,0,11,0,1,2,63.8,1,2,0,5,Vehicle Loan,1522077,180,17109,0.261,716,10.22,Conditionally Approved
BC00921,58,Male,Married,2,Graduate,Madhya Pradesh,Owned,Gig Worker,5,48185,19263,24.8,34,24577,73.6,97.5,-1,16,9,0,1,2,36.5,5,0,3,0,Personal Loan,860586,12,75980,1.577,565,22.96,Rejected
BC00922,57,Male,Married,2,Graduate,Uttar Pradesh,Owned,Salaried,1,137169,262562,34.5,39,180707,60.1,62.0,-1,8,13,0,0,1,72.5,2,1,0,2,Home Loan,1478931,180,16624,0.194,644,12.26,Under Review
BC00923,31,Male,Married,2,Higher Secondary,Rajasthan,Rented,Freelancer,3,135243,200625,17.7,39,182088,91.0,95.1,-1,45,9,0,0,1,26.1,2,0,0,1,Home Loan,3764534,60,81475,0.639,795,10.91,Conditionally Approved
BC00924,56,Female,Divorced,3,Below Secondary,Madhya Pradesh,Owned,Freelancer,1,27748,83127,17.9,45,29707,33.3,47.6,-1,2,9,0,0,1,38.5,2,0,0,1,Home Loan,1649826,120,22540,0.993,657,12.59,Rejected
BC00925,33,Male,Married,2,Higher Secondary,Uttar Pradesh,Parental,Gig Worker,2,44980,55099,23.5,33,40827,40.6,50.0,-1,33,3,1,0,2,33.4,1,1,2,0,Personal Loan,2910597,12,256972,5.713,551,19.51,Rejected
BC00926,63,Male,Single,1,Higher Secondary,West Bengal,Rented,Gig Worker,0,32504,93486,4.8,30,47089,70.1,92.9,-1,9,12,1,1,3,41.4,5,0,1,3,Business Loan,1398483,24,65050,2.463,661,15.7,Rejected
BC00927,23,Female,Married,1,Secondary,Uttar Pradesh,Owned,Salaried,10,107302,136377,17.1,41,157437,81.9,51.4,-1,118,14,0,0,1,42.8,4,1,0,4,Personal Loan,4360493,12,384981,3.774,724,10.45,Rejected
BC00928,53,Male,Single,3,Graduate,Uttar Pradesh,Rented,Salaried,0,25138,52210,25.7,29,26899,86.8,71.1,-1,16,10,0,0,1,19.0,1,0,0,0,Home Loan,1208866,60,26163,1.041,765,10.06,Rejected
BC00929,26,Male,Married,2,Below Secondary,Delhi,Owned,Self-Employed,10,145035,285228,18.9,36,106089,98.8,68.0,0,15,5,0,1,2,17.4,2,0,0,1,Vehicle Loan,1031598,84,17555,0.156,850,8.09,Approved
BC00930,30,Male,Married,2,Post Graduate,Gujarat,Owned,Salaried,4,144619,50719,13.2,39,185199,68.7,78.2,-1,102,12,0,0,1,34.1,0,0,0,1,Vehicle Loan,4092974,240,41692,0.323,829,7.6,Approved
BC00931,25,Female,Widowed,2,Graduate,Uttar Pradesh,Owned,Business Owner,2,206989,466918,17.3,42,84267,86.2,54.4,1,21,8,0,0,1,54.8,2,0,0,0,Credit Card,855896,180,9621,0.046,740,9.67,Conditionally Approved
BC00932,43,Female,Married,1,Graduate,Telangana,Owned,Salaried,6,124931,88093,16.3,20,81045,94.6,79.5,-1,131,14,1,1,3,8.3,1,2,0,3,Vehicle Loan,1009540,120,13792,0.23,793,11.26,Approved
BC00933,30,Male,Married,3,Graduate,Gujarat,Rented,Unemployed,3,10629,13036,18.4,38,15759,82.8,20.6,-1,0,13,1,0,2,6.1,0,1,0,4,Personal Loan,2271132,60,49154,6.506,692,13.41,Rejected
BC00934,64,Female,Single,0,Post Graduate,Tamil Nadu,Parental,Business Owner,3,422185,999895,13.6,36,539215,95.6,91.1,1,14,2,1,1,2,43.3,4,4,0,2,Vehicle Loan,3238027,36,105702,0.274,684,16.0,Conditionally Approved
BC00935,22,Female,Single,1,Graduate,Punjab,Rented,Gig Worker,0,48333,137194,13.2,48,68995,87.4,80.1,-1,43,14,1,1,3,9.4,3,0,0,0,Credit Card,791165,240,8059,0.167,838,9.0,Approved
BC00936,33,Female,Widowed,1,Graduate,Uttar Pradesh,Rented,Salaried,2,80778,139215,8.6,44,81889,95.8,89.2,-1,88,8,1,0,2,71.5,2,2,1,4,Education Loan,81541,60,1765,0.269,598,20.93,Under Review
BC00937,60,Female,Single,2,Graduate,Uttar Pradesh,Rented,Freelancer,1,145193,233211,11.4,35,114587,56.8,53.3,-1,11,3,0,0,1,5.6,3,1,0,4,Personal Loan,525759,36,17163,0.256,675,14.81,Conditionally Approved
BC00938,22,Male,Single,2,Post Graduate,Rajasthan,Owned,Freelancer,0,122445,191538,6.8,36,180683,87.0,42.8,-1,106,4,0,0,1,24.7,1,0,3,5,Home Loan,2894510,36,94489,0.976,557,22.29,Rejected
BC00939,40,Male,Married,2,Higher Secondary,Rajasthan,Rented,Self-Employed,2,35323,87178,16.7,37,23713,90.3,65.0,1,36,6,1,0,2,39.5,2,1,0,1,Personal Loan,4373492,36,142769,4.183,698,14.63,Rejected
BC00940,21,Female,Single,2,Graduate,Telangana,Rented,Business Owner,0,340374,1014327,21.3,37,411477,97.6,56.8,1,64,5,1,1,3,16.3,2,1,0,2,Vehicle Loan,258150,84,4393,0.042,825,7.96,Approved
BC00941,57,Male,Single,1,Graduate,Maharashtra,Owned,Gig Worker,1,21516,41685,23.8,32,20867,63.9,82.7,-1,20,9,1,0,2,50.5,4,0,0,0,Business Loan,2623338,12,231610,10.765,689,14.09,Rejected
BC00942,29,Male,Married,1,Post Graduate,Delhi,Rented,Salaried,0,80568,96521,15.6,38,46263,98.6,59.3,-1,9,7,0,1,2,62.9,4,1,0,1,Vehicle Loan,1908777,48,49148,0.672,659,13.5,Under Review
BC00943,37,Male,Single,2,Post Graduate,Kerala,Rented,Self-Employed,0,79140,58099,1.2,30,25402,58.7,65.1,1,96,7,1,1,3,7.4,1,0,0,5,Home Loan,530620,180,5965,0.391,737,9.07,Conditionally Approved
BC00944,29,Female,Married,2,Secondary,Maharashtra,Parental,Salaried,1,45219,30594,20.6,35,34390,81.0,62.2,-1,108,7,0,1,2,13.2,1,0,2,5,Business Loan,4788748,36,156324,4.01,652,15.41,Rejected
BC00945,31,Male,Married,2,Higher Secondary,Telangana,Owned,Salaried,35,82169,212229,30.0,28,78654,97.9,59.9,-1,27,2,1,1,2,59.3,4,0,0,1,Education Loan,4985500,60,107900,1.374,701,11.83,Rejected
BC00946,35,Male,Married,2,Higher Secondary,West Bengal,Owned,Salaried,0,99965,297678,4.0,37,51965,75.2,71.8,-1,0,14,1,1,3,36.8,2,3,0,3,Personal Loan,4913099,24,228533,2.436,661,15.01,Rejected
BC00947,44,Male,Married,2,Graduate,Rajasthan,Owned,Salaried,5,109754,233136,13.0,40,87525,92.9,64.3,-1,4,13,0,1,2,11.1,0,0,0,4,Business Loan,4969314,24,231148,2.288,738,10.79,Rejected
BC00948,58,Female,Single,0,Post Graduate,Karnataka,Parental,Salaried,0,102988,295772,10.3,37,106925,45.1,56.9,-1,34,9,1,1,3,30.8,1,0,1,0,Personal Loan,1172207,120,16015,0.156,703,11.76,Conditionally Approved
BC00949,55,Male,Married,1,Post Graduate,Karnataka,Parental,Salaried,12,175023,195148,11.5,30,202660,85.3,79.1,-1,0,5,1,0,2,25.1,4,1,0,0,Education Loan,874341,36,28542,0.163,814,8.78,Approved
BC00950,50,Male,Married,0,Higher Secondary,West Bengal,Parental,Unemployed,0,16332,31358,17.9,31,5933,97.4,73.6,-1,20,6,1,1,3,35.1,2,2,1,0,Education Loan,2740927,60,59321,3.632,638,14.67,Rejected
BC00951,51,Female,Married,2,Higher Secondary,Rajasthan,Rented,Self-Employed,15,103302,163619,7.5,39,113324,62.1,48.3,1,14,8,0,1,2,39.4,2,1,0,1,Vehicle Loan,3086124,36,100744,1.024,692,12.59,Rejected
BC00952,25,Female,Married,2,Secondary,Uttar Pradesh,Rented,Unemployed,4,7793,11673,4.8,37,2868,70.5,41.5,-1,50,9,1,0,2,73.7,2,0,0,3,Business Loan,2632977,84,44807,7.674,631,12.98,Rejected
BC00953,64,Female,Married,0,Graduate,Rajasthan,Owned,Self-Employed,0,56347,108969,16.1,33,18810,54.8,54.5,1,2,9,0,1,2,0.3,0,1,0,2,Education Loan,4554103,36,148665,2.816,740,9.97,Rejected
BC00954,34,Male,Single,2,Graduate,Delhi,Parental,Salaried,11,117021,117019,12.1,38,56509,74.2,73.4,-1,26,13,1,1,3,19.5,4,0,1,5,Personal Loan,477557,180,5368,0.26,680,14.63,Conditionally Approved
BC00955,31,Female,Married,3,Post Graduate,West Bengal,Parental,Self-Employed,3,98793,193417,15.0,45,107128,87.6,61.0,1,34,11,1,1,3,5.7,1,0,0,1,Personal Loan,1865599,24,86778,0.929,812,8.54,Rejected
BC00956,29,Female,Married,1,Higher Secondary,Punjab,Rented,Self-Employed,1,43164,88542,32.2,32,15685,75.5,87.9,0,38,14,0,0,1,49.9,0,1,0,2,Business Loan,3247514,36,106012,2.688,740,10.52,Rejected
BC00957,54,Male,Single,4,Graduate,Gujarat,Owned,Salaried,7,157212,396918,12.1,34,51106,90.0,70.4,-1,20,3,0,1,2,39.6,0,1,0,5,Home Loan,2215456,180,24903,0.317,755,9.71,Approved
BC00958,32,Male,Single,4,Graduate,Uttar Pradesh,Rented,Business Owner,13,262954,583336,18.3,37,116108,56.6,48.9,1,14,4,0,1,2,11.2,0,2,0,5,Personal Loan,415750,180,4673,0.113,727,11.17,Conditionally Approved
BC00959,55,Male,Married,2,Secondary,West Bengal,Owned,Salaried,3,51421,52827,25.2,41,74029,89.4,65.5,-1,45,7,0,1,2,78.2,2,1,0,3,Education Loan,534103,12,47155,1.209,636,14.71,Rejected
BC00960,55,Female,Single,3,Higher Secondary,Madhya Pradesh,Parental,Business Owner,1,161541,227340,9.1,52,224337,66.1,69.4,1,75,0,0,1,1,81.7,1,1,0,4,Business Loan,2202259,180,24755,0.277,625,13.09,Under Review
BC00961,21,Female,Widowed,1,Post Graduate,West Bengal,Rented,Business Owner,7,245691,110339,2.4,38,99200,68.2,63.4,0,47,11,0,0,1,36.4,3,0,1,0,Personal Loan,2669210,24,124158,0.505,674,15.88,Conditionally Approved
BC00962,60,Male,Married,1,Post Graduate,Punjab,Rented,Salaried,5,175667,148641,21.3,28,116786,87.2,78.6,-1,107,5,0,0,1,51.3,2,0,1,2,Home Loan,3440919,120,47010,0.325,665,13.09,Conditionally Approved
BC00963,42,Male,Single,4,Higher Secondary,Kerala,Rented,Salaried,10,101021,162719,20.3,34,145142,63.8,59.3,-1,50,14,1,1,3,65.8,0,4,0,1,Personal Loan,1755096,84,29867,0.345,614,15.55,Under Review
BC00964,49,Female,Married,1,Graduate,Maharashtra,Rented,Gig Worker,5,31991,12547,6.3,46,13347,25.7,16.4,-1,57,3,1,0,2,11.4,2,0,3,2,Personal Loan,4505237,24,209561,6.863,550,23.59,Rejected
BC00965,28,Female,Married,0,Higher Secondary,Gujarat,Owned,Self-Employed,1,54560,95740,26.5,35,22561,91.6,93.8,1,7,4,1,1,3,19.4,0,1,2,4,Home Loan,2429220,60,52575,1.33,704,10.89,Rejected
BC00966,31,Female,Married,0,Post Graduate,Kerala,Parental,Salaried,13,51086,62928,27.0,43,20598,30.8,76.1,-1,21,10,1,0,2,23.2,1,2,0,0,Business Loan,3569065,120,48761,0.954,692,15.25,Rejected
BC00967,61,Female,Single,2,Secondary,Kerala,Company Provided,Unemployed,0,14110,2834,5.6,33,20767,92.9,66.6,-1,26,4,0,0,1,59.6,0,0,0,2,Personal Loan,1834210,180,20618,2.17,697,13.83,Rejected
BC00968,57,Male,Single,1,Higher Secondary,Kerala,Rented,Salaried,1,32684,44447,8.6,24,38951,44.4,62.8,-1,11,1,1,0,1,36.6,3,2,2,4,Personal Loan,2513501,36,82051,3.122,427,20.75,Rejected
BC00969,34,Male,Married,0,Secondary,Tamil Nadu,Rented,Business Owner,3,294629,269676,2.7,27,164221,85.1,42.7,1,30,7,1,1,3,27.1,1,2,0,1,Personal Loan,1794919,12,158471,0.555,797,10.46,Conditionally Approved
BC00970,50,Female,Married,3,Graduate,Rajasthan,Rented,Unemployed,4,13624,4009,6.1,41,4838,79.0,59.1,-1,13,14,0,0,1,32.3,4,2,0,3,Credit Card,1078719,120,14737,2.183,569,16.76,Rejected
BC00971,55,Male,Married,2,Graduate,West Bengal,Rented,Salaried,0,71099,67599,19.1,41,103683,82.0,41.1,-1,46,1,1,0,1,59.7,1,0,0,5,Personal Loan,1636987,60,35429,0.85,657,12.14,Rejected
BC00972,41,Male,Married,2,Post Graduate,Tamil Nadu,Parental,Salaried,7,91093,86800,8.9,29,73839,61.7,98.0,-1,25,3,1,0,2,34.0,0,0,0,1,Home Loan,2869127,60,62096,0.737,752,10.27,Under Review
BC00973,57,Male,Single,0,Secondary,Kerala,Owned,Salaried,2,185761,209857,2.8,49,189114,54.4,76.3,-1,24,11,1,1,3,36.0,2,0,1,0,Home Loan,1982919,120,27091,0.146,748,10.2,Conditionally Approved
BC00974,25,Female,Single,0,Post Graduate,Karnataka,Owned,Salaried,2,73651,85640,13.6,23,46771,90.3,91.0,-1,164,12,1,1,3,48.0,3,1,0,5,Vehicle Loan,2199151,12,194160,2.976,731,10.27,Rejected
BC00975,39,Male,Married,0,Post Graduate,Uttar Pradesh,Parental,Salaried,8,38893,52363,10.6,33,47062,76.8,81.5,-1,19,4,1,0,2,11.8,0,1,0,1,Vehicle Loan,1916161,180,21539,0.682,779,10.84,Under Review
BC00976,34,Male,Married,2,Post Graduate,Rajasthan,Owned,Business Owner,2,423216,155184,10.8,40,226913,92.4,69.9,0,17,13,0,1,2,12.0,2,0,0,1,Personal Loan,313356,60,6782,0.028,823,8.8,Approved
BC00977,46,Female,Divorced,2,Higher Secondary,Karnataka,Rented,Salaried,0,150074,17304,7.6,39,186736,94.7,83.0,-1,15,0,1,0,1,51.0,3,1,0,1,Personal Loan,1177360,180,13234,0.122,713,9.81,Conditionally Approved
BC00978,24,Female,Single,2,Secondary,Gujarat,Owned,Self-Employed,0,115667,258449,29.3,44,66708,96.0,70.2,0,90,5,0,0,1,67.0,0,0,0,1,Home Loan,393288,60,8512,0.117,743,10.49,Conditionally Approved
BC00979,45,Female,Married,1,Higher Secondary,Telangana,Company Provided,Unemployed,15,8815,9505,23.1,32,3680,78.5,82.6,-1,27,1,1,1,2,26.4,2,2,0,5,Vehicle Loan,2052507,120,28041,6.017,697,14.67,Rejected
BC00980,62,Female,Married,3,Graduate,Maharashtra,Parental,Gig Worker,0,33649,63242,13.7,40,29429,94.4,94.7,-1,36,13,1,0,2,43.8,1,0,1,0,Vehicle Loan,2702808,36,88231,2.622,714,10.7,Rejected
BC00981,45,Male,Married,0,Below Secondary,Telangana,Parental,Business Owner,2,480179,475570,5.5,27,612641,55.9,73.7,1,7,4,1,0,2,42.5,3,0,0,4,Home Loan,3921907,24,182428,0.422,742,11.64,Conditionally Approved
BC00982,38,Male,Widowed,0,Post Graduate,Punjab,Company Provided,Salaried,3,103518,305807,17.8,24,78864,92.4,75.9,-1,31,14,0,0,1,16.6,1,0,0,2,Home Loan,2828366,84,48132,0.562,809,8.68,Conditionally Approved
BC00983,60,Female,Married,3,Secondary,Telangana,Owned,Business Owner,3,101707,103205,26.2,32,34036,88.5,82.7,1,12,5,0,1,2,37.6,1,3,0,3,Home Loan,4827376,60,104478,1.175,684,14.27,Rejected
BC00984,28,Male,Married,1,Graduate,Rajasthan,Rented,Self-Employed,0,148248,274945,21.0,34,142907,71.7,52.9,1,52,10,1,1,3,48.1,0,0,0,2,Home Loan,2538489,240,25857,0.242,750,10.69,Approved
